,X,tracks,track_id,popularity,artist,artist_full,artist_id,album,album_id,user_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,uri,analysis_url,display_name,user_followers,artist.1,genres,artist_id.1,artist_popularity,artist_followers,year
1246,46,Bahala Na,2TnduGherhYoxvZGGTddeU,0.17,Midnight Meetings,Midnight Meetings,6sEgMZsruguWlnwVdiz4IX,Bahala Na,1E3PLVlNTCp5Th88x4AfNz,yopotatooo,0.619,0.828,7,-6.535,1,0.0396,0.111,0,0.131,0.256,119.97,205126,4,spotify:track:2TnduGherhYoxvZGGTddeU,https://api.spotify.com/v1/audio-analysis/2TnduGherhYoxvZGGTddeU,Janine,2,Midnight Meetings,pinoy indie,6sEgMZsruguWlnwVdiz4IX,30,16881,2018
1247,47,Homesick,5E5MqaS6eOsbaJibl3YeMZ,0.69,Dua Lipa,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa (Deluxe),01sfgrNbnnPUEyz6GZYlt9,yopotatooo,0.426,0.224,6,-8.683,1,0.0391,0.948,0,0.112,0.399,85.728,230480,5,spotify:track:5E5MqaS6eOsbaJibl3YeMZ,https://api.spotify.com/v1/audio-analysis/5E5MqaS6eOsbaJibl3YeMZ,Janine,2,Dua Lipa,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,93,30593039,2018
1248,48,Every Single Night,5dHtvNePlL1IkYOK6hi4ZP,0.34,The Harmaleighs,The Harmaleighs,0JpiOyzO3e8FYCsDe8EaUN,Every Single Night,2TOpxHZUwdfUCNvyYK1nHJ,yopotatooo,0.517,0.376,4,-7.172,0,0.0304,0.849,0,0.111,0.152,116.947,266610,4,spotify:track:5dHtvNePlL1IkYOK6hi4ZP,https://api.spotify.com/v1/audio-analysis/5dHtvNePlL1IkYOK6hi4ZP,Janine,2,The Harmaleighs,"folk-pop,pop folk",0JpiOyzO3e8FYCsDe8EaUN,37,10747,2018
1249,49,Torete,7mxm4xOU54u1ODM9fS9w2y,0.58,Moira Dela Torre,Moira Dela Torre,0rZRTXEmmPmx6gt92tBqIc,Malaya,05rQadwAVYTpNNnBoeTuj0,yopotatooo,0.25,0.389,2,-5.739,1,0.0304,0.328,0,0.172,0.225,174.765,272400,4,spotify:track:7mxm4xOU54u1ODM9fS9w2y,https://api.spotify.com/v1/audio-analysis/7mxm4xOU54u1ODM9fS9w2y,Janine,2,Moira Dela Torre,opm,0rZRTXEmmPmx6gt92tBqIc,70,6475764,2018
1250,50,There's Nothing Holdin' Me Back,79cuOz3SPQTuFrp8WgftAu,0.02,Shawn Mendes,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,Illuminate (Deluxe),5yYFrOnqG8cEciKnsxHz2r,yopotatooo,0.857,0.8,2,-4.035,1,0.0583,0.381,0,0.0913,0.966,121.996,199440,4,spotify:track:79cuOz3SPQTuFrp8WgftAu,https://api.spotify.com/v1/audio-analysis/79cuOz3SPQTuFrp8WgftAu,Janine,2,Shawn Mendes,"canadian pop,dance pop,pop,viral pop",7n2wHs1TKAczGzO7Dd2rGr,88,35700401,2018
1251,51,You Have the Right,0nAemzMD5xRPeom0jWQONH,0.25,Passion Pit,Passion Pit,7gjAu1qr5C2grXeQFFOGeh,Tremendous Sea of Love,2UeAEO0Aa0gciG3rsvU11D,yopotatooo,0.663,0.406,8,-6.859,1,0.0446,0.177,8.25E-05,0.101,0.456,142.761,185902,4,spotify:track:0nAemzMD5xRPeom0jWQONH,https://api.spotify.com/v1/audio-analysis/0nAemzMD5xRPeom0jWQONH,Janine,2,Passion Pit,"alternative dance,indie pop,indie rock,indietronica,modern rock,pop rock,shimmer pop",7gjAu1qr5C2grXeQFFOGeh,64,1183422,2018
1252,52,"Sit Still, Look Pretty",2DpCdPMg1BADE4HDnxt3Rd,0.63,Daya,Daya,6Dd3NScHWwnW6obMFbl1BH,"Sit Still, Look Pretty",2cE2eOy7alOZHpuelJEV8Q,yopotatooo,0.655,0.787,2,-3.031,1,0.264,0.122,3.11E-06,0.178,0.554,181.799,202227,4,spotify:track:2DpCdPMg1BADE4HDnxt3Rd,https://api.spotify.com/v1/audio-analysis/2DpCdPMg1BADE4HDnxt3Rd,Janine,2,Daya,"alt z,dance pop,edm,electropop,indie poptimism,pop,pop dance,post-teen pop,tropical house",6Dd3NScHWwnW6obMFbl1BH,74,1323511,2018
1253,53,Brave,6Uy6K3KdmUdAfelUp0SeXn,0.73,Sara Bareilles,Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,The Blessed Unrest,7lpbyGc4fHsQkBTsfWVBhp,yopotatooo,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.10E-05,0.0425,0.758,185.063,220573,4,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,Janine,2,Sara Bareilles,"acoustic pop,dance pop,lilith,neo mellow,pop,pop rock",2Sqr0DXoaYABbjBo9HaMkM,71,1738064,2018
1254,54,I'll Make a Man Out of You,58kNJana4w5BIjlZE2wq5m,0.03,Donny Osmond,Donny Osmond feat. Chorus - Mulan,5ZEAzHE2TzAwUcOj6jMIgf,Mulan Original Soundtrack,4z7cSxC9GqPVh9Nz579wel,yopotatooo,0.637,0.532,7,-10.311,1,0.0322,0.0375,0.000171,0.0664,0.536,113.857,202120,4,spotify:track:58kNJana4w5BIjlZE2wq5m,https://api.spotify.com/v1/audio-analysis/58kNJana4w5BIjlZE2wq5m,Janine,2,Donny Osmond,"adult standards,bubblegum pop,classic uk pop,soft rock",5ZEAzHE2TzAwUcOj6jMIgf,57,79453,2018
1255,55,As If It's Your Last,1Zyd6zQnC6XIIzmg3hP7Ot,0.04,BLACKPINK,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,As If It's Your Last,6IzQb2kLydYNfzmKXvmndX,yopotatooo,0.786,0.853,8,-2.687,1,0.0816,0.0688,0,0.0759,0.45,125.034,213264,4,spotify:track:1Zyd6zQnC6XIIzmg3hP7Ot,https://api.spotify.com/v1/audio-analysis/1Zyd6zQnC6XIIzmg3hP7Ot,Janine,2,BLACKPINK,"k-pop,k-pop girl group",41MozSoPIsD1dJM0CLPjZF,84,26936427,2018
1256,56,Thinking It Over,3pUTvUyZHZZ9MreAgErxjp,0,Morningsiders,Morningsiders,5hPR4Atp3QY2ztiAcz1inl,Thinking It Over,5ufDSugsnRdx82WmVnPagZ,yopotatooo,0.776,0.587,0,-5.092,1,0.031,0.227,0,0.129,0.699,129.978,211413,4,spotify:track:3pUTvUyZHZZ9MreAgErxjp,https://api.spotify.com/v1/audio-analysis/3pUTvUyZHZZ9MreAgErxjp,Janine,2,Morningsiders,"folk-pop,indie folk,indiecoustica,stomp and holler",5hPR4Atp3QY2ztiAcz1inl,48,32592,2018
1257,57,Lay It on Me,7oekneJCJO74ycdLzdk16v,0.64,Vance Joy,Vance Joy,10exVja0key0uqUkk6LJRT,Nation of Two,5f6Eu9QtujgGggq5qbbycV,yopotatooo,0.733,0.663,5,-5.766,1,0.0322,0.101,6.98E-06,0.0694,0.53,127.974,215493,4,spotify:track:7oekneJCJO74ycdLzdk16v,https://api.spotify.com/v1/audio-analysis/7oekneJCJO74ycdLzdk16v,Janine,2,Vance Joy,"folk-pop,modern rock,pop,pop rock",10exVja0key0uqUkk6LJRT,78,2506884,2018
1258,58,Blonde Sun,1PvKuwlh46o1CtctbvkTzN,0,Angus Maude,Angus Maude,2gY6B2dPmOXJaqXjSV4GIo,Apricity,3F7kPCeqw5xjY0VojwXFTL,yopotatooo,0.613,0.212,0,-14.31,0,0.038,0.88,0.00553,0.119,0.157,94.741,231587,4,spotify:track:1PvKuwlh46o1CtctbvkTzN,https://api.spotify.com/v1/audio-analysis/1PvKuwlh46o1CtctbvkTzN,Janine,2,Angus Maude,bedroom pop,2gY6B2dPmOXJaqXjSV4GIo,37,5253,2018
1259,59,Siglon,7lToxYkA6RONmYLM9XsSg8,0.19,Brisom,Brisom,52AFbIsIjRLcaHCt8KV1rg,Siglon,4d267SGrBfnlK8LvOCzbqX,yopotatooo,0.653,0.756,1,-3.659,1,0.0363,0.308,7.68E-06,0.425,0.55,118.044,250522,4,spotify:track:7lToxYkA6RONmYLM9XsSg8,https://api.spotify.com/v1/audio-analysis/7lToxYkA6RONmYLM9XsSg8,Janine,2,Brisom,"pinoy indie,pinoy rock",52AFbIsIjRLcaHCt8KV1rg,34,28190,2018
1260,60,I Miss You,4HUEpEMFIQ5hIAVCvlR2A0,0,Phil Good,Phil Good,3MDqk7o9WcL4FSvlyyGjRv,I Miss You,1TWuShKnOGRzJRTWoGiyyS,yopotatooo,0.758,0.739,11,-7.145,0,0.0361,0.124,0.000102,0.442,0.968,131.991,157344,4,spotify:track:4HUEpEMFIQ5hIAVCvlR2A0,https://api.spotify.com/v1/audio-analysis/4HUEpEMFIQ5hIAVCvlR2A0,Janine,2,Phil Good,"electropop,indie electropop,la pop",3MDqk7o9WcL4FSvlyyGjRv,50,22046,2018
1261,61,Light,0JQPxSYL6alc9UvsPvBoFA,0,Wanna One,Wanna One,2CvaqAMMsX576VBehaJ0Wx,1Ã·x=1 (UNDIVIDED),2uq6ULcN34XW2N5cEIaXug,yopotatooo,0.683,0.929,1,-2.522,0,0.119,0.214,0,0.216,0.726,139.932,209510,4,spotify:track:0JQPxSYL6alc9UvsPvBoFA,https://api.spotify.com/v1/audio-analysis/0JQPxSYL6alc9UvsPvBoFA,Janine,2,Wanna One,"k-pop,k-pop boy group",2CvaqAMMsX576VBehaJ0Wx,60,1707904,2018
1262,62,Lethal Combination,4fnn4UOaflXcL764UssrPA,0.5,The Wombats,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB,Beautiful People Will Ruin Your Life,4kUbTSoTsbKP5MRdYMDBx1,yopotatooo,0.537,0.842,10,-2.502,1,0.0377,0.0235,0,0.27,0.504,96.041,158536,4,spotify:track:4fnn4UOaflXcL764UssrPA,https://api.spotify.com/v1/audio-analysis/4fnn4UOaflXcL764UssrPA,Janine,2,The Wombats,"liverpool indie,modern alternative rock,modern rock,rock",0Ya43ZKWHTKkAbkoJJkwIB,70,946886,2018
1263,63,Until We Can't (Let's Go),0RnWcmby0uEKmTsfw4R0ZZ,0.34,Passion Pit,Passion Pit,7gjAu1qr5C2grXeQFFOGeh,Kindred,5vHUSuZ5xizxS3zfr3SKkq,yopotatooo,0.572,0.906,2,-4.281,1,0.0502,0.0176,0,0.0492,0.371,99.993,245747,4,spotify:track:0RnWcmby0uEKmTsfw4R0ZZ,https://api.spotify.com/v1/audio-analysis/0RnWcmby0uEKmTsfw4R0ZZ,Janine,2,Passion Pit,"alternative dance,indie pop,indie rock,indietronica,modern rock,pop rock,shimmer pop",7gjAu1qr5C2grXeQFFOGeh,64,1183422,2018
1264,64,Rock Bottom,60zCXVn6QyD4TddmlvnXYw,0,Hailee Steinfeld,Hailee Steinfeld feat. DNCE,5p7f24Rk5HkUZsaS3BLG5F,HAIZ,6p9hXypdyODEkef40K61d1,yopotatooo,0.597,0.712,8,-5.06,1,0.0716,0.274,0,0.0538,0.679,157.992,198240,4,spotify:track:60zCXVn6QyD4TddmlvnXYw,https://api.spotify.com/v1/audio-analysis/60zCXVn6QyD4TddmlvnXYw,Janine,2,Hailee Steinfeld,"dance pop,pop,post-teen pop",5p7f24Rk5HkUZsaS3BLG5F,75,7262023,2018
1265,65,Berenstein,0VXI7SOcGQQ1SLjyJaaIEa,0.5,The Band CAMINO,The Band CAMINO,6d4jrmreCmsenscuieJERc,Berenstein,1UWfFIWj43DmCRSWhDi7fx,yopotatooo,0.418,0.72,4,-5.934,1,0.0338,0.0133,0.000108,0.213,0.219,134.937,276685,4,spotify:track:0VXI7SOcGQQ1SLjyJaaIEa,https://api.spotify.com/v1/audio-analysis/0VXI7SOcGQQ1SLjyJaaIEa,Janine,2,The Band CAMINO,"electropop,hopebeat,indie poptimism,modern rock,pop,pop rock",6d4jrmreCmsenscuieJERc,68,277858,2018
1266,66,Something About Her,24WXv1MeM2IlxXPlQGyXUv,0.28,The Kents,The Kents,1910ZMYjAjZJ4TmDmHo29X,Waking - EP,6TIeg8P9mLyEWKjqqpHDOf,yopotatooo,0.536,0.792,0,-4.724,1,0.0467,0.00256,0,0.106,0.64,118.759,226227,4,spotify:track:24WXv1MeM2IlxXPlQGyXUv,https://api.spotify.com/v1/audio-analysis/24WXv1MeM2IlxXPlQGyXUv,Janine,2,The Kents,ontario indie,1910ZMYjAjZJ4TmDmHo29X,30,3607,2018
1267,67,Dots,17lTRndtrs9HnVTuPq6cex,0,Morningsiders,Morningsiders,5hPR4Atp3QY2ztiAcz1inl,Unfocus,1NKADDP5nliUEgIViXj9lN,yopotatooo,0.766,0.477,7,-8.609,1,0.0323,0.116,0.261,0.109,0.624,136.039,252239,4,spotify:track:17lTRndtrs9HnVTuPq6cex,https://api.spotify.com/v1/audio-analysis/17lTRndtrs9HnVTuPq6cex,Janine,2,Morningsiders,"folk-pop,indie folk,indiecoustica,stomp and holler",5hPR4Atp3QY2ztiAcz1inl,48,32592,2018
1268,68,Somewhere Only We Know,1SKPmfSYaPsETbRHaiA18G,0.8,Keane,Keane,53A0W3U0s8diEn9RhXQhVz,Hopes And Fears,0MlTOiC5ZYKFGeZ8h3D4rd,yopotatooo,0.448,0.665,9,-4.203,1,0.026,0.06,2.55E-05,0.0828,0.304,172.004,237147,4,spotify:track:1SKPmfSYaPsETbRHaiA18G,https://api.spotify.com/v1/audio-analysis/1SKPmfSYaPsETbRHaiA18G,Janine,2,Keane,"neo mellow,piano rock,pop rock,rock",53A0W3U0s8diEn9RhXQhVz,72,2381720,2018
1269,69,Sundo,4SN0eYjvqBmElFQxP0Inys,0.53,Moira Dela Torre,Moira Dela Torre,0rZRTXEmmPmx6gt92tBqIc,Malaya,05rQadwAVYTpNNnBoeTuj0,yopotatooo,0.355,0.367,11,-7.047,0,0.0309,0.387,2.01E-06,0.0794,0.188,139.03,271320,4,spotify:track:4SN0eYjvqBmElFQxP0Inys,https://api.spotify.com/v1/audio-analysis/4SN0eYjvqBmElFQxP0Inys,Janine,2,Moira Dela Torre,opm,0rZRTXEmmPmx6gt92tBqIc,70,6475764,2018
1270,70,Oceans Away,6A8dnC0xkiuWN4BshmTB2I,0.65,A R I Z O N A,A R I Z O N A,7hOGhpa8RMSuDOWntGIAJt,GALLERY,2FNk380jCQyICbwtkOdEHE,yopotatooo,0.617,0.642,8,-8.624,1,0.0334,0.13,0.157,0.0929,0.221,105.885,194013,4,spotify:track:6A8dnC0xkiuWN4BshmTB2I,https://api.spotify.com/v1/audio-analysis/6A8dnC0xkiuWN4BshmTB2I,Janine,2,A R I Z O N A,"edm,electropop,indie poptimism,pop,pop dance,pop edm,pop rock,tropical house",7hOGhpa8RMSuDOWntGIAJt,66,376115,2018
1271,71,STAY,4TWHREp4wv0TmewqR6rgRd,0.02,BLACKPINK,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,SQUARE TWO,2s27rRgZswwbRJUQXSGTLf,yopotatooo,0.628,0.433,1,-6.808,1,0.0383,0.569,7.71E-06,0.104,0.343,88.074,230400,4,spotify:track:4TWHREp4wv0TmewqR6rgRd,https://api.spotify.com/v1/audio-analysis/4TWHREp4wv0TmewqR6rgRd,Janine,2,BLACKPINK,"k-pop,k-pop girl group",41MozSoPIsD1dJM0CLPjZF,84,26936427,2018
1272,72,Don't Wanna Know (feat. Kendrick Lamar),2QbFClFyhMMtiurUjuQlAe,0,Maroon 5,Maroon 5 feat. Kendrick Lamar,04gDigrS5kc9YWfZHwBETP,Red Pill Blues (Deluxe),1Jmq5HEJeA9kNi2SgQul4U,yopotatooo,0.775,0.617,7,-6.166,1,0.0701,0.341,0,0.0985,0.485,100.048,214265,4,spotify:track:2QbFClFyhMMtiurUjuQlAe,https://api.spotify.com/v1/audio-analysis/2QbFClFyhMMtiurUjuQlAe,Janine,2,Maroon 5,"pop,pop rock",04gDigrS5kc9YWfZHwBETP,89,34313429,2018
1273,73,Tell Me in the Morning,5OdtwysZszMXcujVwscqeo,0.3,FOURS,FOURS,2O96kas7AXED9RLiOWvrpY,Tell Me in the Morning,7l2LeqaDZcQr4A8EvkXSQm,yopotatooo,0.517,0.308,1,-11.489,0,0.0604,0.73,2.87E-05,0.0963,0.156,143.789,217820,4,spotify:track:5OdtwysZszMXcujVwscqeo,https://api.spotify.com/v1/audio-analysis/5OdtwysZszMXcujVwscqeo,Janine,2,FOURS,uk pop,2O96kas7AXED9RLiOWvrpY,23,4368,2018
1274,74,Carried Away,52a6VcF23v5HB7KfDEmBHq,0.63,Passion Pit,Passion Pit,7gjAu1qr5C2grXeQFFOGeh,Gossamer,14JU5SskmcyckE5I8PY6lv,yopotatooo,0.772,0.826,0,-5.135,1,0.0344,0.0176,8.56E-06,0.383,0.871,119.995,221973,4,spotify:track:52a6VcF23v5HB7KfDEmBHq,https://api.spotify.com/v1/audio-analysis/52a6VcF23v5HB7KfDEmBHq,Janine,2,Passion Pit,"alternative dance,indie pop,indie rock,indietronica,modern rock,pop rock,shimmer pop",7gjAu1qr5C2grXeQFFOGeh,64,1183422,2018
1275,75,Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,0.84,WALK THE MOON,WALK THE MOON,6DIS6PRrLS3wbnZsf7vYic,TALKING IS HARD,3mNoFlD1wsoXfkljfFzExT,yopotatooo,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080,4,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,Janine,2,WALK THE MOON,"dance pop,dance rock,indie poptimism,modern alternative rock,modern rock,pop rock,rock",6DIS6PRrLS3wbnZsf7vYic,72,1856706,2018
1276,76,I Can't Help Myself,4bYK7rKJWBd5k3JVkgLXxm,0.37,Tow'rs,Tow'rs,3LcpRDABINyBTa4V1s9Hql,Grey Fidelity,4gcifqqCaQgrNrhLvsX6wV,yopotatooo,0.572,0.316,10,-10.245,1,0.0295,0.483,1.99E-05,0.0998,0.364,137.246,227520,4,spotify:track:4bYK7rKJWBd5k3JVkgLXxm,https://api.spotify.com/v1/audio-analysis/4bYK7rKJWBd5k3JVkgLXxm,Janine,2,Tow'rs,"acoustic pop,indie folk,indiecoustica,stomp and holler",3LcpRDABINyBTa4V1s9Hql,49,51929,2018
1277,77,REALLY REALLY,02UNF1uo5f0UNgc1qx5XGt,0.01,WINNER,WINNER,5DuzBeOgFwViFcv00Q5PFb,FATE NUMBER FOR,5hmezEZaQ7D0ntBA9J76kb,yopotatooo,0.765,0.769,2,-3.16,1,0.0595,0.167,0,0.0854,0.581,103.006,203057,4,spotify:track:02UNF1uo5f0UNgc1qx5XGt,https://api.spotify.com/v1/audio-analysis/02UNF1uo5f0UNgc1qx5XGt,Janine,2,WINNER,"k-pop,k-pop boy group",5DuzBeOgFwViFcv00Q5PFb,59,2207415,2018
1278,78,Without You,1e6bjiUn5IhSHu4RgyrPUt,0,G-DRAGON,G-DRAGON feat. Rose,30b9WulBM8sFuBo17nNq9c,One of a Kind,04p6m20CMtSxI5DrqDDe78,yopotatooo,0.6,0.679,11,-6.894,1,0.0372,0.0311,0,0.338,0.327,123.991,242677,4,spotify:track:1e6bjiUn5IhSHu4RgyrPUt,https://api.spotify.com/v1/audio-analysis/1e6bjiUn5IhSHu4RgyrPUt,Janine,2,G-DRAGON,"k-pop,k-rap",30b9WulBM8sFuBo17nNq9c,63,2542206,2018
1279,79,Dapat Sana,5ettBO4eutF9xvxYuL0gHM,0.33,Jensen & The Flips,Jensen & The Flips,7fVbBzDDOt79tXJsAo5fsw,B T T R,23AHziIJvdpUYzVQSwYbmN,yopotatooo,0.786,0.956,6,-2.109,1,0.111,0.326,0.000112,0.366,0.813,124.075,230655,4,spotify:track:5ettBO4eutF9xvxYuL0gHM,https://api.spotify.com/v1/audio-analysis/5ettBO4eutF9xvxYuL0gHM,Janine,2,Jensen & The Flips,pinoy r&b,7fVbBzDDOt79tXJsAo5fsw,37,53672,2018
1280,80,Sleeping In,6D10mcggqEiDqGqpta9E3K,0,Phil Good,Phil Good,3MDqk7o9WcL4FSvlyyGjRv,Sleeping In,5BpZrtasxsIXUWVbkPi7nz,yopotatooo,0.745,0.719,11,-5.977,0,0.068,0.173,2.92E-06,0.173,0.755,100.083,157783,4,spotify:track:6D10mcggqEiDqGqpta9E3K,https://api.spotify.com/v1/audio-analysis/6D10mcggqEiDqGqpta9E3K,Janine,2,Phil Good,"electropop,indie electropop,la pop",3MDqk7o9WcL4FSvlyyGjRv,50,22046,2018
1281,81,Dark Star,3ymom8GLe4mwE7YlZcINL0,0.16,The Sun Kite,The Sun Kite,6HKVf1mSLuPw9A4Br4p0K3,No Fire,3jYbSUdvV75Px4H7QXIdPZ,yopotatooo,0.278,0.392,6,-13.274,1,0.0294,0.832,0.000891,0.0942,0.32,154.626,181844,4,spotify:track:3ymom8GLe4mwE7YlZcINL0,https://api.spotify.com/v1/audio-analysis/3ymom8GLe4mwE7YlZcINL0,Janine,2,The Sun Kite,,6HKVf1mSLuPw9A4Br4p0K3,6,543,2018
1282,82,Landslide - Recorded at Spotify Studios NYC,103d0HuDEewGZza0KF3jMd,0.46,The Japanese House,The Japanese House,3IunaFjvNKj98JW89JYv9u,Spotify Singles,6yDuRYLzL7pTBaUnHNybXZ,yopotatooo,0.625,0.243,7,-15.024,1,0.0387,0.783,0.000541,0.0905,0.352,75.028,233773,3,spotify:track:103d0HuDEewGZza0KF3jMd,https://api.spotify.com/v1/audio-analysis/103d0HuDEewGZza0KF3jMd,Janine,2,The Japanese House,"art pop,electropop,indie pop,indie poptimism,indietronica,modern dream pop,vapor soul",3IunaFjvNKj98JW89JYv9u,63,503171,2018
1283,83,Once More,4mCCSAhVIh82qYKAMmEygi,0.11,The Kents,The Kents,1910ZMYjAjZJ4TmDmHo29X,Waking - EP,6TIeg8P9mLyEWKjqqpHDOf,yopotatooo,0.65,0.361,5,-8.8,1,0.0333,0.514,0,0.155,0.457,115.905,229794,4,spotify:track:4mCCSAhVIh82qYKAMmEygi,https://api.spotify.com/v1/audio-analysis/4mCCSAhVIh82qYKAMmEygi,Janine,2,The Kents,ontario indie,1910ZMYjAjZJ4TmDmHo29X,30,3607,2018
1284,84,Somebody's Everything,1iXNzfQhcjXD0NGCHla0Ke,0.25,Volunteer,Volunteer,7h4HArpklyAtomuXHf2HoR,The World Will Begin Again,2Sh7gPKsoplqVcIAvdntSb,yopotatooo,0.507,0.726,7,-6.519,1,0.0359,0.00345,0.000333,0.136,0.391,95.988,240000,4,spotify:track:1iXNzfQhcjXD0NGCHla0Ke,https://api.spotify.com/v1/audio-analysis/1iXNzfQhcjXD0NGCHla0Ke,Janine,2,Volunteer,"hopebeat,indiecoustica",7h4HArpklyAtomuXHf2HoR,36,6786,2018
1285,85,All I Want,4QaeQX43q3OdWE4JQxomF8,0.38,Passion Pit,Passion Pit,7gjAu1qr5C2grXeQFFOGeh,Kindred,5vHUSuZ5xizxS3zfr3SKkq,yopotatooo,0.596,0.832,2,-3.48,1,0.036,0.124,0,0.0467,0.873,111.112,206027,4,spotify:track:4QaeQX43q3OdWE4JQxomF8,https://api.spotify.com/v1/audio-analysis/4QaeQX43q3OdWE4JQxomF8,Janine,2,Passion Pit,"alternative dance,indie pop,indie rock,indietronica,modern rock,pop rock,shimmer pop",7gjAu1qr5C2grXeQFFOGeh,64,1183422,2018
1286,86,Most Girls,2mfUa8bLs2s5N4VaqJZ4lZ,0.01,Hailee Steinfeld,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,Most Girls,4D6OyZ4Q57vH7gul8PVzTv,yopotatooo,0.755,0.57,9,-7.132,1,0.0888,0.0416,0,0.0891,0.406,102.991,204400,4,spotify:track:2mfUa8bLs2s5N4VaqJZ4lZ,https://api.spotify.com/v1/audio-analysis/2mfUa8bLs2s5N4VaqJZ4lZ,Janine,2,Hailee Steinfeld,"dance pop,pop,post-teen pop",5p7f24Rk5HkUZsaS3BLG5F,75,7262023,2018
1287,87,Lightning - Audiotree Live Version,5cEfWgKaujT0NUDoZWXOuU,0.19,Morningsiders,Morningsiders,5hPR4Atp3QY2ztiAcz1inl,Morningsiders on Audiotree Live,4xEPfpJt7VpjRCCkFy5YTy,yopotatooo,0.496,0.795,10,-10.63,1,0.0601,0.0383,0.25,0.294,0.536,141.447,219614,4,spotify:track:5cEfWgKaujT0NUDoZWXOuU,https://api.spotify.com/v1/audio-analysis/5cEfWgKaujT0NUDoZWXOuU,Janine,2,Morningsiders,"folk-pop,indie folk,indiecoustica,stomp and holler",5hPR4Atp3QY2ztiAcz1inl,48,32592,2018
1288,88,Bumalik Ka Na Sa'kin,21gD3c0BUpor0wkpagps6R,0.37,Silent Sanctuary,Silent Sanctuary,4nGp682WMiKS4X217kPw8C,Monodramatic,4xxRoePLdITFIhrzUhmOaQ,yopotatooo,0.63,0.585,2,-8.581,1,0.04,0.00393,0,0.0749,0.794,123.99,216387,4,spotify:track:21gD3c0BUpor0wkpagps6R,https://api.spotify.com/v1/audio-analysis/21gD3c0BUpor0wkpagps6R,Janine,2,Silent Sanctuary,"opm,pinoy rock",4nGp682WMiKS4X217kPw8C,64,2270564,2018
1289,89,where do you go,4uMj5lh4vOqoP50l4efCss,0.47,flor,flor,0szWPxzzE8DVEfXFRCLBUb,come out. you're hiding (deluxe),3GIL4DPTpx8qXKmCVavrjD,yopotatooo,0.469,0.854,4,-5.03,1,0.164,0.00463,0,0.344,0.559,186.061,207967,4,spotify:track:4uMj5lh4vOqoP50l4efCss,https://api.spotify.com/v1/audio-analysis/4uMj5lh4vOqoP50l4efCss,Janine,2,flor,"electropop,indie electropop,indie pop,indie poptimism,modern alternative rock,modern rock,pop rock,shimmer pop,vapor soul",0szWPxzzE8DVEfXFRCLBUb,56,147549,2018
1290,90,Hold On,2d15IuOgwfq6nqk73ejdKp,0.38,Dan Mills,Dan Mills,4YXAVCIg1gIioq9NCbAoWI,Something Good,3c3CIPS2ZOFZR5JjAlshzk,yopotatooo,0.82,0.163,7,-11.438,1,0.0373,0.856,0.000114,0.224,0.289,113.787,235485,3,spotify:track:2d15IuOgwfq6nqk73ejdKp,https://api.spotify.com/v1/audio-analysis/2d15IuOgwfq6nqk73ejdKp,Janine,2,Dan Mills,,4YXAVCIg1gIioq9NCbAoWI,30,2731,2018
1291,91,Cross My Mind,4FjPJhlEIWB9QVKFTc78Nn,0.58,A R I Z O N A,A R I Z O N A,7hOGhpa8RMSuDOWntGIAJt,GALLERY,2FNk380jCQyICbwtkOdEHE,yopotatooo,0.651,0.747,0,-5.456,1,0.0382,0.0848,0.000555,0.122,0.476,93.048,218760,4,spotify:track:4FjPJhlEIWB9QVKFTc78Nn,https://api.spotify.com/v1/audio-analysis/4FjPJhlEIWB9QVKFTc78Nn,Janine,2,A R I Z O N A,"edm,electropop,indie poptimism,pop,pop dance,pop edm,pop rock,tropical house",7hOGhpa8RMSuDOWntGIAJt,66,376115,2018
1292,92,NEVER,095rDYLjAHYmis3vU8gRxo,0.5,Sons of People,Sons of People,2xNpeMJT0QrDfs4CFHygYi,PRODUCE 101 - 35 Boys 5 Concepts,1cXSov8tF5PietO9VICqDI,yopotatooo,0.693,0.844,0,-2.257,0,0.0578,0.617,0,0.572,0.717,110.012,196853,3,spotify:track:095rDYLjAHYmis3vU8gRxo,https://api.spotify.com/v1/audio-analysis/095rDYLjAHYmis3vU8gRxo,Janine,2,Sons of People,k-pop reality show,2xNpeMJT0QrDfs4CFHygYi,33,8002,2018
